id,course_id,start,end,course_type,category
8941,course-v1:dongguan+gaozhong56+20161223,2016-12-24 08:00:00,2017-04-24 00:00:00,0,
8516,course-v1:uestcedu_TsinghuaX+AP000003X+2016_T2,2016-11-10 00:00:00,2017-12-10 00:00:00,0,
3534,course-v1:365DX+B0680090_2015_T1+2015_T2,2015-10-01 08:00:00,2016-01-16 00:00:00,0,
11434,course-v1:CQU+TSJYHG00032+2017_T1,2017-05-01 08:00:00,2020-05-01 00:00:00,0,
6438,course-v1:TsinghuaX+30240233X+2016_TS,2016-07-01 08:00:00,2016-08-31 00:00:00,0,computer
5548,course-v1:Tsinghuax+MITx6_002x+2016-T1,2016-01-21 00:00:00,2016-07-20 13:00:00,0,
9379,course-v1:ZK+00318+J,2018-01-01 08:00:00,2020-01-01 00:00:00,0,
3433,course-v1:HBCM+MOOC101_2015+2015_T2,2015-09-07 08:00:00,2016-05-25 00:00:00,0,
8311,course-v1:TsinghuaX+30040323X+2016_2017,2016-02-23 09:00:00,2016-06-26 09:00:00,0,
3483,course-v1:TsinghuaX-cug+10610204X+2015_T2,2015-03-16 12:00:00,2016-07-31 00:00:00,0,
9366,course-v1:ZK+00058+J,2018-01-01 08:00:00,2020-01-01 00:00:00,0,
4289,course-v1:hubeiuniversityofeconomics+ZB1617+2016_T1,2015-12-10 08:00:00,2016-05-01 19:00:00,0,
11706,course-v1:UC_BerkeleyX+ColWri2_2x_2015_T1+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,foreign language
9013,course-v1:dongguan+zhiye013+20161223,2016-12-23 08:00:00,2017-04-23 00:00:00,0,
5163,course-v1:CCEAT+CCEAT-00001+x,2017-03-18 18:00:00,2017-04-17 22:00:00,0,
7116,course-v1:NGO20X+USTC2016002+2016_T2,2016-09-09 08:00:00,2018-01-01 00:00:00,0,economics
4265,course-v1:TsinghuaX+00690212X+sp,2016-08-01 08:00:00,,1,history
5216,course-v1:ycitX+30240243X+2016_T1,2016-02-01 00:00:00,2016-05-13 23:30:00,0,
11391,course-v1:CQU+TSJYHG00058+2017_T1,2017-05-01 08:00:00,2020-05-01 00:00:00,0,
7607,course-v1:Hongheuniversity+63015101+2017-T2,2017-02-27 08:00:00,2017-07-16 23:30:00,0,
11135,course-v1:SCU+00011142+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,literature
7145,course-v1:guangxi_TsinghuaX+80515522X_1+2016_T2,2016-08-24 00:00:00,2016-08-25 00:30:00,0,
11270,course-v1:BLCUX+3010700103+sp,2017-06-02 08:00:00,,1,foreign language
9751,course-v1:KyotoUx+002x+1T2017,2017-04-01 08:00:00,2017-08-10 08:00:00,0,
1746,course-v1:Tsinghua+ZHSX001+2015_T2,2015-03-19 08:00:00,2015-06-01 00:00:00,0,
9625,course-v1:TsinghuaX+40260092X+2017_T1,2017-02-20 08:00:00,2017-05-31 23:30:00,0,electrical
10748,course-v1:Microsoft+CLD221x+1T2017,2017-04-01 08:00:00,2017-06-30 08:00:00,0,
4281,course-v1:TsinghuaX+34000888X+sp,2017-06-01 08:00:00,,1,medicine
11040,course-v1:W3Cx+HTML5.1x+1T2017,2017-05-30 08:00:00,2018-05-29 08:00:00,0,
177,TsinghuaX/20220214X/_,2014-09-15 08:00:00,2015-01-19 08:00:00,0,engineering
6998,course-v1:QHU+300303014+2016_T2,2016-08-16 19:00:00,2017-01-31 23:30:00,0,
9646,course-v1:TsinghuaX+30240184.2x+1T2017,2017-02-21 08:00:00,2017-07-21 08:00:00,0,
4193,course-v1:xxt+00011142+2015_T2,2015-12-07 00:00:00,2016-12-07 00:00:00,0,
4584,course-v1:TsinghuaX+60250101X+2016_T1,2016-04-26 08:00:00,2016-05-29 00:00:00,0,foreign language
6625,course-v1:hebei_TsinghuaX+20740042X+2016_T1,2016-07-05 00:00:00,2016-12-31 00:00:00,0,
11316,course-v1:ASUx+CSE110x+2177C,2017-08-14 08:00:00,2017-12-01 08:00:00,0,
11727,course-v1:NTHU+QF32110+sp,2017-06-01 08:00:00,,1,economics
8708,course-v1:TsinghuaX+02090091X_p6+sp,2017-01-04 08:00:00,,1,
3396,course-v1:sctu+10610224X+2015_T2,2015-09-01 00:00:00,2015-12-01 00:00:00,0,
6859,course-v1:EPFLx+matlaboctaveX+2T2016,2016-08-01 08:00:00,2017-08-01 08:00:00,0,
10852,course-v1:MITx+18.01.2x+3T2017,2017-11-01 08:00:00,2018-02-07 08:00:00,0,
7292,course-v1:TJU+2010241X+2016_T2,2017-03-20 08:00:00,2017-06-30 23:30:00,0,
7492,course-v1:TsinghuaX+30600043X+2016_T2,2016-09-12 08:00:00,2017-01-20 08:00:00,0,
10482,course-v1:TsinghuaX+lzu_60250131X+2017_T1,2017-04-10 00:00:00,2017-05-21 23:59:00,0,
7415,course-v1:guat_HIT+13SD08000500+2016_T2,2016-09-02 00:00:00,2016-12-02 00:00:00,0,
7014,course-v1:IEEEx+SysBio1x+3T2016,2016-10-05 08:00:00,2016-12-05 08:00:00,0,
10928,course-v1:SDJTU+280113B+2017_T2,2017-03-06 08:00:00,2017-07-31 08:00:00,0,
8147,course-v1:UC_BerkeleyX+ColWri2_2x_2015_T1+2016_T2,2016-10-30 00:00:00,2016-12-18 23:30:00,0,foreign language
12299,course-v1:CPVS+CPVS_homework-qx2016j12+20170712,2017-07-12 12:00:00,2017-08-30 23:30:00,0,
6249,course-v1:Organization+007+2016,2016-05-26 17:00:00,2017-04-30 23:30:00,0,
1802,course-v1:TsinghuaX+10610224X_tv+2015_T2,2015-04-08 20:00:00,,1,
5688,course-v1:UniversityX+CS007+2020_1,2016-03-08 00:00:00,2016-06-08 00:00:00,0,
9375,course-v1:ZK+00185+J,2018-01-01 08:00:00,2020-01-01 00:00:00,0,
10123,course-v1:xuetangX+hul20161215X+2017_T1,2017-02-20 08:00:00,2017-12-31 23:30:00,0,
9619,course-v1:JNUX+jnu01023008X+2017_T1,2017-03-20 08:00:00,2017-05-28 23:30:00,0,foreign language
4264,course-v1:SDUx+00931800X+sp,2016-08-01 08:00:00,,1,math
2750,course-v1:TsinghuaX+10610193X+2015_T3,2015-09-16 12:00:00,2015-12-31 00:00:00,0,history
12065,course-v1:scau+500302501+2017_T1,2017-06-13 00:00:00,2017-08-13 23:30:00,0,
8281,course-v1:GTx+CS1301x+1T2017,2017-02-06 08:00:00,2018-02-06 08:00:00,0,
7641,course-v1:MichiganX+UX504x+1T2017,2017-02-21 08:00:00,2018-02-21 08:00:00,0,
10850,course-v1:TUMx+QPLS1x+2T2017,2017-06-01 08:00:00,2017-08-14 08:00:00,0,
11701,course-v1:TsinghuaX+34000888X+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,biology
9632,course-v1:ACCA+FA2-MA2.X+2T2017,2017-04-03 08:00:00,2018-04-03 08:00:00,0,
6974,course-v1:EPFLx+NiC1.0x+3T2016,2016-10-01 08:00:00,2017-09-30 08:00:00,0,
8234,course-v1:IITBombayX+EE210.2x+1T2017,2017-03-30 08:00:00,2017-06-13 08:00:00,0,
5544,course-v1:lzufe_ustcX+LB05203a+2016_T1,2016-03-01 00:00:00,2016-05-09 00:00:00,0,
5741,course-v1:365dx+1412+2016_T1,2016-03-01 08:00:00,2016-07-01 00:00:00,0,
8816,course-v1:HongheUniversity+63055100+2017_T1,2017-08-21 08:00:00,2018-01-13 00:00:00,0,
1743,course-v1:TsinghuaX+10430494X+2014_T2_,2015-06-23 09:00:00,2016-06-23 23:30:00,0,
11950,course-v1:ustcX+cppsu_LB05203a+2017_T2,2017-06-05 08:00:00,2017-09-06 23:30:00,0,
549,TsinghuaX/40050444X/2015_T2,2015-09-24 08:00:00,2016-01-21 09:00:00,0,engineering
11473,course-v1:CQU+TSJYSTG00007+2017_T1,2017-05-01 08:00:00,2020-05-01 00:00:00,0,
8206,course-v1:HnfireX+FS001+2016_T2,2016-11-09 08:00:00,,1,social science
8026,course-v1:PekingX+Peking002x+2016_T2,2016-10-11 09:00:00,2016-12-31 00:00:00,0,
5063,course-v1:TsinghuaX+10430484+2016_T1,2016-02-10 08:00:00,2016-07-20 00:00:00,0,
7736,course-v1:DelftX+BMI.4x+2T2017,2017-07-01 08:00:00,2017-11-01 08:00:00,0,
4183,course-v1:nttec+00740043X+2015_T2,2015-12-07 00:00:00,2016-12-07 00:00:00,0,
81,TsinghuaX/TSINGHUA101/_,2013-10-28 08:00:00,,1,education
11383,course-v1:CQU+TSJYHG00002+2017_T1,2017-05-01 00:00:00,2020-05-01 00:00:00,0,
6875,course-v1:JaverianaX+Eco.1602x.01+3T2016,2016-09-01 08:00:00,2016-09-29 08:00:00,0,
11162,course-v1:TUMx+EASEx+2T2017,2017-05-30 08:00:00,2017-07-25 08:00:00,0,
8388,course-v1:TsinghuaX+30240532X+2016_2017,2016-04-18 08:00:00,2016-08-31 00:00:00,0,
10354,course-v1:TsinghuaX+cfxy00740123X+2017_T1,2017-03-08 08:00:00,2018-04-08 00:00:00,0,
7656,course-v1:ColumbiaX+CSMM.101x+1T2017,2017-01-16 08:00:00,2018-01-16 08:00:00,0,
9560,course-v1:SEU+00034237_p3+sp,2016-08-01 00:00:00,,1,medicine
12192,course-v1:TsinghuaX+30240532X+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,computer
11511,course-v1:UPValenciaX+xls101x+2T2017,2017-06-13 08:00:00,2017-12-13 08:00:00,0,
12346,course-v1:CPVS+CPVS_homework-pengrenjichu+20170714,2017-07-14 08:00:00,2017-08-31 23:00:00,0,
4172,course-v1:HubeiUniversityofEconomics+ZB1303+2015-2016-2,2015-12-10 08:00:00,2016-05-01 19:00:00,0,
10503,course-v1:MandarinX+MX103x+1T2017,2017-03-27 08:00:00,2018-03-26 08:00:00,0,
8652,course-v1:TsinghuaX+40510293X_p1+sp,2016-12-01 08:00:00,,1,economics
1877,course-v1:ZUEL+B0680090+2015_T2,2015-07-01 08:00:00,2016-07-01 15:00:00,0,
4499,course-v1:xuetangX+CCid+_,2015-12-23 08:00:00,2015-12-24 00:00:00,0,
11390,course-v1:CQU+TSJYHG00005+2017_T1,2017-05-01 08:00:00,2020-05-01 00:00:00,0,
4432,course-v1:TsinghuaX+30130123X+2016_T1,2016-03-02 08:00:00,2016-07-15 20:30:00,0,engineering
5084,course-v1:TsinghuaX+20220214X1+2016_T1,2016-01-21 08:00:00,2016-07-20 00:00:00,0,
8870,course-v1:dongguan+zhiye027+20161223,2016-12-23 08:00:00,2017-04-23 00:00:00,0,
7386,course-v1:yunnan_UC_BerkeleyX+CS_184_1x+2016_T2,2016-09-15 00:00:00,2016-10-04 00:00:00,0,
716,TsinghuaX/THUSEM008/_,2015-06-19 08:00:00,2015-07-24 16:00:00,0,economics
9558,course-v1:CPVS+CPVS-homework_xueqianxiaoban+20170118,2017-01-18 12:00:00,2017-02-17 23:30:00,0,
7933,course-v1:IMFx+DSAx+1T2017,2017-02-01 08:00:00,2017-03-15 08:00:00,0,
8027,course-v1:TsinghuaX+90640012X+2016_2017,2016-06-27 08:00:00,2016-10-01 00:00:00,0,
11474,course-v1:CQU+TSJYSTG00032+2017_T1,2017-05-01 00:00:00,2020-05-01 00:00:00,0,
9220,course-v1:IDBx+IDB2x_2+1T2017,2017-03-28 08:00:00,2018-03-28 08:00:00,0,
6675,course-v1:TsinghuaX_nwnu+00510888X+2016_T2,2016-07-11 00:00:00,2016-09-11 00:00:00,0,
5576,course-v1:XJTUSPOC+thls3018+2016_T1,2016-02-26 00:00:00,2016-07-01 00:00:00,0,
6321,course-v1:thudj_TsinghuaX+10610224X+2016_T1,2016-06-17 00:00:00,2016-12-31 00:00:00,0,
9164,course-v1:ACCA+MA2_X+2017_T1,2017-02-20 08:00:00,2017-06-16 23:30:00,0,economics
10309,course-v1:MandarinX+MX801x+1T2017,2017-03-13 08:00:00,2018-03-13 08:00:00,0,
8378,course-v1:TsinghuaX+00690092X+2016_2017,2016-03-01 08:00:00,2016-06-17 00:00:00,0,
9749,course-v1:ASUx+CEE181x+2177A,2017-08-14 08:00:00,2017-10-06 08:00:00,0,
10350,course-v1:MITx+Bootcamp1+2T2017,2017-05-02 08:00:00,2017-05-16 08:00:00,0,
1897,course-v1:TsinghuaX+80512073+2015_T2,2015-07-02 00:00:00,2016-07-02 23:30:00,0,
6967,course-v1:gxnun_TsinghuaX+MOOC101+2016_T2,2016-08-09 00:00:00,2018-07-27 00:00:00,0,
3031,course-v1:BuuX+00720091_2015X+2015_T2,2015-09-01 09:00:00,2016-05-27 00:00:00,0,
5653,course-v1:TsinghuaX+00510663X+sp,2015-10-12 12:00:00,,1,business
9744,course-v1:TsinghuaX+60250101+1T2017,2017-02-20 08:00:00,2017-12-30 08:00:00,0,
6426,course-v1:test123123+cs123123+2016_T1,2016-03-01 00:00:00,2016-06-01 00:00:00,0,
9495,course-v1:365dx+080+2017_T1,2017-01-31 08:00:00,2017-07-15 00:00:00,0,
10619,course-v1:DelftX+AE1110x+2T2017,2017-05-01 08:00:00,2018-03-31 08:00:00,0,
10260,course-v1:NPUX+2016001+sp,2016-11-15 08:00:00,,1,computer
6753,course-v1:TsinghuaX+00690242X+2016_T2,2016-09-12 08:00:00,2016-12-23 23:30:00,0,history
12056,course-v1:Wharton+MarketingAnalytics101x+3T2017,2017-08-07 08:00:00,2017-09-18 08:00:00,0,
8997,course-v1:dongguan+gaozhong50+20161223,2016-12-25 08:00:00,2017-04-25 00:00:00,0,
6819,course-v1:zhongrongxin+jbqy004+2016_7,2016-07-22 08:00:00,2017-04-30 00:00:00,0,
11089,course-v1:CPVS+CPVS_HZ001+2017_T2,2017-10-15 08:00:00,2018-01-15 08:00:00,0,
6985,course-v1:Microsoft+DAT201x+6T2016,2016-08-29 08:00:00,2016-10-07 08:00:00,0,
12033,course-v1:TecdeMonterreyX+LNIE1ed1+2T2017,2017-07-10 08:00:00,2017-08-25 08:00:00,0,
11965,course-v1:UTArlingtonX+LINK.DUx+3T2017,2017-09-11 08:00:00,2017-10-22 08:00:00,0,
10333,course-v1:GXNU+JX0700115101+2017_T1,2017-03-07 08:00:00,2017-08-31 00:00:00,0,
12016,course-v1:Microsoft+DAT227x+2T2017,2017-06-26 08:00:00,2017-09-30 08:00:00,0,
1737,course-v1:TsinghuaX+10421084_2014X+2014_T2_,2015-06-23 09:00:00,2016-06-23 09:00:00,0,
10245,course-v1:TsinghuaX+cqupt10421084X+2017_T1,2017-03-02 08:00:00,2017-07-19 00:00:00,0,
8890,course-v1:dongguan+zhiye041+20161223,2016-12-23 08:00:00,2017-04-23 00:00:00,0,
8349,course-v1:xgncepu+xg002+2016T2,2016-11-04 08:00:00,2016-12-31 08:00:00,0,
9342,course-v1:JaverianaX+INVM1.0x+1T2017,2017-03-27 08:00:00,2017-05-14 08:00:00,0,
1291,course-v1:TsinghuaX+00690863X+__,2016-03-07 08:00:00,2017-06-21 23:30:00,0,history
4279,course-v1:TsinghuaX+80511503X+sp,2015-10-01 21:30:00,,1,business
3914,course-v1:xtkfq+00510888X+2015_T2,2015-11-05 00:00:00,2016-02-05 00:00:00,0,
12097,course-v1:Microsoft+CLD209.1x+3T2017,2017-07-01 08:00:00,2017-09-30 08:00:00,0,
11517,course-v1:TsinghuaX+40510293X+sp,2017-06-01 08:00:00,,1,
7448,course-v1:FUDAN_TsinghuaX+20250064X+2016_T2_01,2016-09-05 00:00:00,2017-01-05 23:30:00,0,
9592,course-v1:Microsoft+CLD211.1x+1T2017,2017-01-30 08:00:00,2017-03-31 08:00:00,0,
6758,course-v1:TsinghuaX+00680082_1X+2016_T2,2016-09-12 08:00:00,2016-12-12 00:00:00,0,philosophy
9207,course-v1:UPValenciaX+ISC101.5x+1T2017,2017-01-31 08:00:00,2018-01-31 08:00:00,0,
6186,course-v1:nuctech_TsinghuaX+60240202X+2016_T1,2016-05-19 00:00:00,2016-11-19 00:00:00,0,
4335,course-v1:CQDD+80000901_2015X+2015_T2,2015-12-16 08:00:00,2016-05-27 00:00:00,0,
2753,course-v1:MITx+15_390x+2015_T2_ZG,2015-07-22 08:00:00,2016-07-22 00:00:00,0,
1629,course-v1:TsinghuaX+10421145X+_-1,2015-06-18 09:00:00,2016-06-18 09:00:00,0,
2730,course-v1:TsinghuaX+THUSEM011+_,2015-08-16 08:00:00,2015-10-30 08:00:00,0,
7880,course-v1:liaoningX+LNA20150000019_01+2016_T2,2016-07-01 08:00:00,2016-09-01 00:00:00,0,
8029,course-v1:Microsoft+DAT215.5x+3T2017,2017-10-01 08:00:00,2018-10-01 08:00:00,0,
6483,course-v1:TsinghuaX+64100033X+2016_TS,2016-07-01 08:00:00,2016-08-31 00:00:00,0,computer
10513,course-v1:UniversityXofChongqing+CST11002+2017_1,2017-02-20 08:00:00,2017-06-10 00:00:00,0,
7041,course-v1:guangxi_TsinghuaX+AP000003X+2016_T2,2016-08-17 00:00:00,2016-10-17 00:00:00,0,
11114,course-v1:xuetangx+credittest2+2017_T1,2017-04-01 08:00:00,2017-06-30 00:30:00,0,
10153,course-v1:BUx+QD503x+2T2017,2017-07-31 08:00:00,2017-09-11 08:00:00,0,
11991,course-v1:HKUSTx+COMP102.2x+2T2018,2018-07-24 08:00:00,2018-10-15 08:00:00,0,
3988,course-v1:bdschool+THU00022X+2015_T2,2015-01-15 00:00:00,2016-01-15 00:00:00,0,
5087,course-v1:ustcX+USTC001+_,2016-02-22 10:00:00,2016-04-25 23:30:00,0,computer
9332,course-v1:SEU+00034237_p1+sp,2016-08-01 00:00:00,,1,medicine
4374,course-v1:TsinghuaX+10620204X+2016_T1,2016-02-29 09:00:00,2016-06-05 09:00:00,0,philosophy
4603,course-v1:VPC+00034237+2016_T1,2016-03-01 00:00:00,2016-06-01 00:00:00,0,
7188,course-v1:guangxi_TsinghuaX+10421084X+2016_T2,2016-08-25 00:00:00,2016-11-25 00:00:00,0,
5759,course-v1:365dx+144+2016_T1,2016-03-01 08:00:00,2016-07-01 00:00:00,0,
8312,course-v1:TsinghuaX+40670453X+2016_2017,2016-03-08 09:00:00,2016-07-01 00:00:00,0,
10595,course-v1:hebutu-lswhxy+0410000090+2017_T2,2017-09-01 08:00:00,2018-01-18 18:00:00,0,
11524,course-v1:TsinghuaX+30700313X+sp,2017-06-01 08:00:00,,1,
12112,course-v1:sdjtu+cs101+2017-18-2,2017-06-19 08:00:00,2017-07-12 23:30:00,0,
722,UC_BerkeleyX/ColWri2_1x_2015_T1/2015_T1,2015-04-23 00:00:00,2015-06-24 00:00:00,0,foreign language
11571,course-v1:HITx+13SC03100710_3x+sp,2017-06-01 08:00:00,,1,computer
4361,course-v1:TsinghuaX+60240013X+2016_T1,2016-02-27 08:00:00,2016-06-08 00:00:00,0,math
3482,course-v1:BerkeleyX+CS169_1x1+2015_T2,2014-04-21 00:00:00,2016-06-30 00:00:00,0,
7989,course-v1:GalileoX+CMath001Rx+3T2016,2016-11-07 08:00:00,2017-11-07 08:00:00,0,
7055,course-v1:Microsoft+CLD211.4x+3T2016,2016-09-05 08:00:00,2016-11-04 08:00:00,0,
2941,course-v1:TsinghuaX+10430494X+2015-T2,2030-01-01 09:00:00,2030-01-31 09:00:00,0,
8848,course-v1:TsinghuaX+80515522X+2017_T1,2017-02-20 08:00:00,2017-04-20 23:30:00,0,economics
8130,course-v1:DelftX+EX102+1T2017,2017-02-01 08:00:00,2018-05-23 08:00:00,0,
7181,course-v1:PU+OL32004+sp,2017-01-01 08:00:00,,1,literature
1769,course-v1:TsinghuaX+THESIS2014_1X_tv+_2014_,2014-06-10 09:00:00,,1,
5100,course-v1:FUDANx+ECON130007_01+2016_T1,2016-02-22 08:00:00,2016-07-30 00:00:00,0,economics
11624,course-v1:NTHU+WL01003+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,art
7252,course-v1:TsinghuaX+60250101X+sp,2016-08-01 08:00:00,,1,foreign language
10407,course-v1:UQx+PSYC1030.3x+4T2016,2017-03-28 08:00:00,2017-12-10 08:00:00,0,
6740,course-v1:DelftX+CTB3365STx+3T2016,2016-08-02 08:00:00,2017-03-03 08:00:00,0,
9735,course-v1:MITx+3.054.2x_2+1T2017,2017-03-29 08:00:00,2017-04-19 08:00:00,0,
9354,course-v1:TsinghuaX+00690242_p4+sp,2015-03-02 10:00:00,,1,medicine
10163,course-v1:USMx+CC607x+2T2017,2017-08-02 08:00:00,2017-09-27 08:00:00,0,
4176,course-v1:nttec+00612642+2015_T2,2015-12-07 00:00:00,2016-12-07 00:00:00,0,
9585,course-v1:TsinghuaX+00690242.2x+1T2017,2017-02-20 08:00:00,2017-12-31 08:00:00,0,
5511,course-v1:testvpc+BB111+2015_O1,2016-01-01 00:00:00,2016-04-01 00:00:00,0,
11127,course-v1:ColumbiaX+DS103x+1T2017,2017-05-15 08:00:00,2018-05-15 08:00:00,0,
11785,course-v1:PekingX+04332960X+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,art
4634,course-v1:TsinghuaX+60240202X+2016_T1,2016-03-18 08:00:00,2016-06-28 00:00:00,0,computer
6191,course-v1:nuctech_TsinghuaX+30700313X+2016_T1,2016-05-19 00:00:00,2016-11-19 00:00:00,0,
11726,course-v1:ACCA+FA2_X+sp,2017-06-01 08:00:00,,1,economics
7905,course-v1:DelftX+OG101x+2T2017,2017-04-17 08:00:00,2017-05-21 08:00:00,0,
2822,course-v1:NEU+CS514+2015_T2,2015-09-13 00:00:00,2015-12-31 00:00:00,0,
4560,course-v1:TsinghuaX+00990021X+2016_T1,2016-03-01 08:00:00,2016-06-22 23:30:00,0,social science
7954,course-v1:UQx+Denial101x+3T2016,2016-10-18 08:00:00,2017-03-07 08:00:00,0,
9998,course-v1:365dx+040+2017_T1,2017-02-21 08:00:00,2017-07-15 00:00:00,0,
11792,course-v1:NBUX+MH001x+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,social science
4394,course-v1:TsinghuaX+00690092X+sp,2015-09-22 08:00:00,,1,math
4521,course-v1:TsinghuaX+AP000005X+sp,2017-01-16 08:00:00,2017-02-28 23:30:00,0,math
9458,course-v1:CatalystX+ILDIV1x+1T2017,2017-02-07 08:00:00,2017-08-29 08:00:00,0,
9502,course-v1:NBUX+MH001x_p2+sp,2016-11-26 10:00:00,,1,medicine
1720,course-v1:TsinghuaX+20250064_2015X+2015_T1,2015-06-23 00:00:00,2016-06-23 09:00:00,0,
7372,course-v1:yunnan_TsinghuaX+MOOC101+2016_T2,2016-09-01 00:00:00,2016-10-03 00:00:00,0,
4276,course-v1:ECNUx+BIOL0031112013+sp,2015-09-03 08:00:00,,1,biology
6649,course-v1:MITx+15.053x+3T2016,2016-09-06 08:00:00,2016-10-21 08:00:00,0,
3018,course-v1:SDUx+0233102811+2015_T2,2016-02-29 08:00:00,2016-08-01 00:00:00,0,medicine
1430,course-v1:TsinghuaX+60240013X+2015_T2,2015-09-17 08:00:00,2016-01-14 20:00:00,0,math
10543,course-v1:UPValenciaX+VF201x+1T2017,2017-04-25 08:00:00,2018-04-25 08:00:00,0,
8977,course-v1:dongguan+gaozhong30+20161223,2016-12-25 08:00:00,2017-04-25 00:00:00,0,
10596,course-v1:JLU+410012+161721,2017-04-03 23:30:00,2017-09-02 23:30:00,0,
12122,course-v1:SCUT+145223+sp,2017-06-30 08:00:00,,1,computer
2751,course-v1:TsinghuaX+10610224X+2015_T3,2015-09-18 20:00:00,2016-01-08 23:30:00,0,social science
10375,course-v1:TsinghuaX+CAU10610224X_13+2017_T1,2017-03-14 00:00:00,2017-07-31 00:00:00,0,
579,TsinghuaX/20740042X/2015_T2,2015-09-09 00:00:00,2015-12-31 00:00:00,0,computer
1714,course-v1:Tsinghua+FAN001+2015_T2,2015-06-01 00:00:00,2016-05-27 00:00:00,0,
6702,course-v1:TsinghuaX_guangxi+10620204X+2016_T2,2016-09-05 00:00:00,2017-01-01 09:00:00,0,
7013,course-v1:BUx+CIRTL.2x+3T2016,2016-09-15 08:00:00,2016-07-27 08:00:00,0,
7815,course-v1:JLU+310304+161711,2016-10-14 23:30:00,2017-03-12 23:30:00,0,
9349,course-v1:TsinghuaX+00690242_p3+sp,2015-03-02 10:00:00,,1,art
6518,course-v1:TsinghuaX_njupt+10610204X+2016_T2,2016-08-26 00:00:00,2017-01-20 23:30:00,0,
6763,course-v1:ZUEL+B0680090_2015_T2+2016-T2,2016-09-01 08:00:00,2016-12-08 23:30:00,0,economics
10575,course-v1:tsinghua+cs+2017,2016-09-12 08:00:00,2017-12-24 00:00:00,0,
7201,course-v1:TsinghuaX+00740113_1X+sp,2016-09-02 08:00:00,,1,computer
4293,course-v1:hubeiuniversityofeconomics+ZY0679+2015-2016-2,2015-12-10 08:00:00,2016-05-01 17:00:00,0,
748,TsinghuaSEM/70510773_2015/2015_04,2015-04-02 08:00:00,2015-06-15 00:00:00,0,
11441,course-v1:CQU+TSJYHG00029+2017_T1,2017-05-01 08:00:00,2020-05-01 00:00:00,0,
3131,course-v1:TsinghuaX+00740043X1+2015-T2,2014-09-14 09:00:00,2015-09-01 00:00:00,0,
3050,course-v1:nnglobalX+00740043_2x+2015_T2,2015-09-09 00:00:00,2016-09-15 00:00:00,0,
3477,course-v1:GKDJXJY+SLX001+2015_T2,2017-03-05 08:00:00,2017-07-10 00:00:00,0,
6604,course-v1:NCTU+wghx+2016_T2,2016-09-21 10:00:00,2016-12-15 00:00:00,0,chemistry
1975,course-v1:TsinghuaX+00691153X+2015__T2,2015-07-09 00:00:00,2016-07-09 00:00:00,0,
11218,course-v1:UST+9000603153+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,math
4105,course-v1:yunnan+MIXS001+2015_T2,2015-11-04 00:00:00,2016-10-03 00:00:00,0,
11146,course-v1:CPVS+CPVS_JSJYYJC001+2017_T2,2017-05-10 08:00:00,2017-07-01 17:00:00,0,
8459,course-v1:HUST+603+2016_2017,2016-05-31 08:00:00,2016-07-31 23:30:00,0,
9450,course-v1:NTHU+QF32110+2017_T1,2017-02-20 08:00:00,2017-05-08 08:00:00,0,economics
1894,course-v1:TsinghuaX+00990021X+2015_T2,2015-09-14 08:00:00,2016-01-08 12:00:00,0,social science
8148,course-v1:UC_BerkeleyX+ColWri2_3x_2015_T1+2016_T2,2016-10-30 00:00:00,2016-12-18 23:30:00,0,foreign language
5521,course-v1:lzufe_TsinghuaX+00690342X+2016_T1,2016-03-01 00:30:00,2016-05-08 00:00:00,0,
9827,course-v1:365dx+020+2017_T1,2017-02-14 08:00:00,2017-07-15 00:00:00,0,
10741,course-v1:CLE+CLE201600731+2017_T1,2017-02-21 08:00:00,2018-08-21 00:00:00,0,
8542,course-v1:IEEEx+IEEEStuff.x+T1_2017,2017-01-17 08:00:00,2017-02-21 08:00:00,0,
10117,course-v1:NEU+CSCAD+2017_T1,2017-03-01 00:00:00,2017-08-01 00:00:00,0,
7006,course-v1:Southwest-JiaoTong-University+1251003207+2016-T2,2017-03-01 08:00:00,2017-07-01 18:00:00,0,
2103,course-v1:TsinghuaX+30700313X+2015__T2,2015-07-15 00:00:00,2016-07-15 00:00:00,0,
3690,course-v1:xuetangx01+test2+20151101,2015-01-01 00:00:00,2015-04-01 00:00:00,0,
3102,course-v1:BIT+ColWri2_1x_2015_T1+2015_T2,2015-09-14 12:00:00,2016-01-31 00:00:00,0,
10819,course-v1:KyotoUx+006.2x+2T2017,2017-05-01 08:00:00,2017-11-09 08:00:00,0,
9168,course-v1:NCTU+wym+2017_T1,2017-02-20 01:00:00,2017-06-30 23:00:00,0,philosophy
4563,course-v1:TsinghuaX+30700313X+2016_T1,2016-03-01 09:00:00,2016-07-25 08:00:00,0,social science
10491,course-v1:TsinghuaX+lzu_80590952X+2017_T1,2017-04-10 00:00:00,2017-05-21 23:30:00,0,
